,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
326,2,5,8/28/06,69.98,0.089343726,"1980-2004, 3C"
327,2,5,8/29/06,64.94,0.048370504,"1980-2004, 3C"
328,2,5,8/30/06,78.98,0.14453174,"1980-2004, 3C"
329,2,5,8/31/06,82.04,0.212520806,"1980-2004, 3C"
330,2,6,6/1/06,82.04,0.156591867,"1980-2004, 3C"
331,2,6,6/2/06,89.06,0.304808064,"1980-2004, 3C"
332,2,6,6/5/06,84.92,0.183412308,"1980-2004, 3C"
333,2,6,6/6/06,78.98,0.16692124,"1980-2004, 3C"
334,2,6,6/7/06,64.94,0.060391025,"1980-2004, 3C"
335,2,6,6/8/06,71.06,0.105188729,"1980-2004, 3C"
336,2,6,6/9/06,69.08,0.087528978,"1980-2004, 3C"
337,2,6,6/12/06,66.92,0.021545305,"1980-2004, 3C"
338,2,6,6/13/06,62.96,0.030174768,"1980-2004, 3C"
339,2,6,6/14/06,64.94,0.039966223,"1980-2004, 3C"
340,2,6,6/15/06,62.06,0.037851738,"1980-2004, 3C"
341,2,6,6/16/06,57.02,0.041451057,"1980-2004, 3C"
342,2,6,6/19/06,73.04,0.022766577,"1980-2004, 3C"
343,2,6,6/20/06,60.98,0.032169907,"1980-2004, 3C"
344,2,6,6/21/06,60.98,0.036297918,"1980-2004, 3C"
345,2,6,6/22/06,69.98,0.072890569,"1980-2004, 3C"
346,2,6,6/23/06,71.06,0.083519171,"1980-2004, 3C"
347,2,6,6/26/06,60.08,0.012334579,"1980-2004, 3C"
348,2,6,6/27/06,68,0.079096419,"1980-2004, 3C"
349,2,6,6/28/06,75.02,0.125934457,"1980-2004, 3C"
350,2,6,6/29/06,84.02,0.245884478,"1980-2004, 3C"
351,2,6,6/30/06,91.04,0.361540142,"1980-2004, 3C"
352,2,6,7/3/06,62.06,0.021920779,"1980-2004, 3C"
353,2,6,7/4/06,68,0.090288513,"1980-2004, 3C"
354,2,6,7/5/06,62.96,0.04505097,"1980-2004, 3C"
355,2,6,7/6/06,69.08,0.105221808,"1980-2004, 3C"
356,2,6,7/7/06,66.02,0.083563172,"1980-2004, 3C"
357,2,6,7/10/06,69.08,0.063389576,"1980-2004, 3C"
358,2,6,7/11/06,68,0.123228137,"1980-2004, 3C"
359,2,6,7/12/06,80.06,0.205170111,"1980-2004, 3C"
360,2,6,7/13/06,69.98,0.10904901,"1980-2004, 3C"
361,2,6,7/14/06,73.04,0.189766413,"1980-2004, 3C"
362,2,6,7/17/06,68,0.082821162,"1980-2004, 3C"
363,2,6,7/18/06,62.06,0.03506002,"1980-2004, 3C"
364,2,6,7/19/06,64.04,0.04342118,"1980-2004, 3C"
365,2,6,7/20/06,66.02,0.077518584,"1980-2004, 3C"
366,2,6,7/21/06,64.04,0.052606102,"1980-2004, 3C"
367,2,6,7/24/06,69.98,0.071770077,"1980-2004, 3C"
368,2,6,7/25/06,73.04,0.126273359,"1980-2004, 3C"
369,2,6,7/26/06,73.04,0.145513217,"1980-2004, 3C"
370,2,6,7/27/06,71.96,0.13681926,"1980-2004, 3C"
371,2,6,7/28/06,64.04,0.060230619,"1980-2004, 3C"
372,2,6,7/31/06,68,0.064269155,"1980-2004, 3C"
373,2,6,8/1/06,68,0.105215853,"1980-2004, 3C"
374,2,6,8/2/06,84.92,0.276747725,"1980-2004, 3C"
375,2,6,8/3/06,80.96,0.294818521,"1980-2004, 3C"
376,2,6,8/4/06,73.94,0.192278233,"1980-2004, 3C"
377,2,6,8/7/06,69.08,0.083973617,"1980-2004, 3C"
378,2,6,8/8/06,77,0.169707197,"1980-2004, 3C"
379,2,6,8/9/06,84.02,0.267615092,"1980-2004, 3C"
380,2,6,8/10/06,75.02,0.25178427,"1980-2004, 3C"
