site_name,Baseline,DR-Event-Day,DR-StartTime,DR-EndTime,kW_Max,kW_Ave,kW_Min,WBP%_Max,WBP%_Avg,WBP%_Min,W/ft2_Max,W/ft2_Avg,W/ft2_Min,source
"Chabot Space and Science Center, Building 1&2",,9/22/05,15:00,18:00,19.00,-16.00,,0.11,-0.07,,0.22,-0.18,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,9/29/05,12:00,15:00,31.00,2.00,,0.10,0.00,,0.35,0.02,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,9/29/05,15:00,18:00,88.00,32.00,,0.28,0.03,,1.02,0.37,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,10/6/05,12:00,15:00,24.00,2.00,,0.10,0.01,,0.28,0.03,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,10/6/05,15:00,18:00,36.00,23.00,,0.15,0.10,,0.42,0.27,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,10/13/05,12:00,15:00,20.00,-2.00,,0.08,-0.01,,0.23,-0.02,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Chabot Space and Science Center, Building 1&2",,10/13/05,15:00,18:00,42.00,33.00,,0.19,0.13,,0.49,0.38,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,9/22/05,12:00,15:00,99.00,63.00,,0.24,0.15,,0.76,0.48,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,9/22/05,15:00,18:00,119.00,93.00,,0.28,0.24,,0.91,0.71,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,9/29/05,12:00,15:00,90.00,34.00,,0.21,0.08,,0.69,0.26,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,9/29/05,15:00,18:00,89.00,58.00,,0.21,0.14,,0.68,0.44,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/6/05,12:00,15:00,44.00,22.00,,0.11,0.06,,0.33,0.17,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/6/05,15:00,18:00,63.00,34.00,,0.17,0.09,,0.48,0.26,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/13/05,12:00,15:00,60.00,22.00,,0.15,0.06,,0.46,0.17,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/13/05,15:00,18:00,89.00,47.00,,0.22,0.13,,0.68,0.36,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/25/05,12:00,15:00,40.00,28.00,,0.12,0.08,,0.31,0.21,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 2530 Arnold",,10/25/05,15:00,18:00,39.00,17.00,,0.12,0.06,,0.30,0.13,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 50 Douglas",,10/25/05,12:00,15:00,75.00,41.00,,0.30,0.17,,0.83,0.46,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Contra Costa County, 50 Douglas",,10/25/05,15:00,18:00,78.00,42.00,,0.32,0.20,,0.87,0.47,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,9/22/05,12:00,15:00,38.00,29.00,,0.12,0.10,,0.51,0.39,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,9/22/05,15:00,18:00,115.00,74.00,,0.35,0.23,,1.53,0.99,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,9/29/05,12:00,15:00,42.00,32.00,,0.12,0.09,,0.56,0.43,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,9/29/05,15:00,18:00,143.00,109.00,,0.37,0.28,,1.91,1.45,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/6/05,12:00,15:00,72.00,60.00,,0.20,0.17,,0.96,0.81,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/6/05,15:00,18:00,132.00,89.00,,0.37,0.26,,1.76,1.19,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/13/05,12:00,15:00,49.00,35.00,,0.15,0.11,,0.65,0.47,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/13/05,15:00,18:00,117.00,83.00,,0.17,0.24,,1.56,1.10,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/25/05,12:00,15:00,45.00,33.00,,0.16,0.11,,0.60,0.43,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Echelon, San Jose Headquarter",,10/25/05,15:00,18:00,84.00,60.00,,0.28,0.21,,1.11,0.80,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,9/22/05,12:00,15:00,94.00,72.00,,0.33,0.25,,2.93,2.25,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,9/22/05,15:00,18:00,56.00,42.00,,0.21,0.16,,1.76,1.31,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,9/29/05,12:00,15:00,73.00,45.00,,0.19,0.13,,2.30,1.39,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,9/29/05,15:00,18:00,75.00,55.00,,0.20,0.15,,2.36,1.72,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/6/05,12:00,15:00,45.00,24.00,,0.16,0.09,,1.40,0.75,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/6/05,15:00,18:00,32.00,21.00,,0.12,0.08,,0.98,0.65,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/13/05,12:00,15:00,55.00,32.00,,0.11,0.11,,1.72,1.01,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/13/05,15:00,18:00,55.00,34.00,,0.17,0.10,,1.73,1.06,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/25/05,12:00,15:00,80.00,60.00,,0.30,0.22,,2.51,1.89,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 342 Lakeside Dr.",,10/25/05,15:00,18:00,70.00,53.00,,0.26,0.20,,2.20,1.64,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,9/29/05,12:00,15:00,94.00,48.00,,0.16,0.09,,2.95,1.50,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,9/29/05,15:00,18:00,150.00,62.00,,0.25,0.11,,4.68,1.95,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,10/13/05,12:00,15:00,24.00,12.00,,0.07,0.04,,0.72,0.37,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,10/13/05,15:00,18:00,119.00,68.00,,0.17,0.17,,3.60,2.07,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,10/25/05,12:00,15:00,145.00,66.00,,0.35,0.16,,4.38,2.00,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Gilead Science, 357 Lakeside Dr.",,10/25/05,15:00,18:00,-11.00,-40.00,,-0.03,-0.11,,-0.34,-1.20,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"IKEA, East Palo Alto Store",,10/13/05,12:00,15:00,296.00,253.00,,0.16,0.13,,0.99,0.84,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"IKEA, East Palo Alto Store",,10/13/05,15:00,18:00,321.00,268.00,,0.17,0.14,,1.07,0.89,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"IKEA, East Palo Alto Store",,10/25/05,12:00,15:00,223.00,204.00,,0.12,0.12,,0.74,0.68,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"IKEA, East Palo Alto Store",,10/25/05,15:00,18:00,207.00,169.00,,0.12,0.10,,0.69,0.56,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Lawrence Berkeley National Laboratory, Oakland Scientific Facility",,10/25/05,,,,,,,,,,,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Oracle Corporation, Rocklin",,10/25/05,,,,,,,,,,,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,9/22/05,12:00,15:00,18.00,7.00,,0.06,0.02,,0.14,0.05,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,9/22/05,15:00,18:00,52.00,35.00,,0.17,0.11,,0.40,0.27,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,9/29/05,12:00,15:00,53.00,14.00,,0.15,0.04,,0.41,0.11,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,9/29/05,15:00,18:00,44.00,33.00,,0.12,0.09,,0.34,0.25,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,10/6/05,12:00,15:00,60.00,22.00,,0.18,0.07,,0.46,0.17,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,10/6/05,15:00,18:00,39.00,24.00,,0.13,0.08,,0.30,0.19,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,10/13/05,12:00,15:00,20.00,12.00,,0.07,0.04,,0.16,0.09,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,10/13/05,15:00,18:00,64.00,55.00,,0.19,0.17,,0.49,0.43,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"Target, Hayward Store",,10/25/05,12:00,15:00,33.00,15.00,,0.12,0.05,,0.25,0.11,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
"United States Postal Service, San Jose Process and Distribution Center",,10/25/05,15:00,18:00,49.00,16.00,,0.18,0.06,,0.38,0.12,,"Piette, M. A., D. Watson, N. Motegi, S. Kiliccote, and P. Xu. 2006. Automated Critical Peak Pricing Field Tests: Program Description and Results."
Alameda County Water,,6/23/06,12:00,15:00,,77.00,,,0.27,,,1.51,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/23/06,15:00,18:00,,95.00,,,0.33,,,1.85,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/23/06,12:00,18:00,,86.00,,,0.30,,,1.67,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/26/06,12:00,15:00,,78.00,,,0.28,,,1.53,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/26/06,15:00,18:00,,91.00,,,0.32,,,1.78,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/26/06,12:00,18:00,,85.00,,,0.30,,,1.66,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/17/06,12:00,15:00,,58.00,,,0.19,,,1.14,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/17/06,15:00,18:00,,95.00,,,0.28,,,1.85,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/17/06,12:00,18:00,,77.00,,,0.24,,,1.50,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/18/06,12:00,15:00,,58.00,,,0.19,,,1.12,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/18/06,15:00,18:00,,79.00,,,0.24,,,1.54,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/18/06,12:00,18:00,,68.00,,,0.22,,,1.33,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/24/06,12:00,15:00,,87.00,,,0.24,,,1.70,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/24/06,15:00,18:00,,133.00,,,0.33,,,2.60,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/24/06,12:00,18:00,,110.00,,,0.29,,,2.15,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/21/06,12:00,18:00,,83.00,,,0.26,,,1.62,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,6/22/06,12:00,18:00,,112.00,,,0.30,,,2.19,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/20/06,12:00,18:00,,63.00,,,0.21,,,1.23,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/21/06,12:00,18:00,,74.00,,,0.23,,,1.45,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/25/06,12:00,18:00,,93.00,,,0.27,,,1.82,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
Alameda County Water,,7/26/06,12:00,18:00,,101.00,,,0.33,,,1.97,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
"Bank of America, Conco",,6/23/06,12:00,15:00,,337.00,,,0.07,,,0.38,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
"Bank of America, Conco",,6/23/06,15:00,18:00,,388.00,,,0.12,,,0.59,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
"Bank of America, Conco",,6/23/06,12:00,18:00,,363.00,,,0.07,,,0.55,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
"Bank of America, Conco",,7/18/06,12:00,15:00,,849.00,,,0.05,,,0.45,,"Piette, M A, D Watson, N Motegi, S Kiliccote, Mary Ann Piette, David Watson, Naoya Motegi, and Sila Kiliccote. 2007. Automated Critical Peak Pricing Field Tests: 2006 Pilot Program Description and Results."
