,precool_deg,reset_deg,max_oat,shed_W_ft2,"Vintage, Climate"
2622,3,4,66.92,0.323492218,"1980-2004, 3C"
2623,3,5,66.92,0.365162752,"1980-2004, 3C"
2624,3,6,66.92,0.394565706,"1980-2004, 3C"
2625,4,4,66.92,0.332468984,"1980-2004, 3C"
2626,4,5,66.92,0.370287486,"1980-2004, 3C"
2627,4,6,66.92,0.397380904,"1980-2004, 3C"
2628,0,4,57.92,0.114980848,"1980-2004, 3C"
2629,0,5,57.92,0.117665265,"1980-2004, 3C"
2630,0,6,57.92,0.117655626,"1980-2004, 3C"
2631,2,4,57.92,0.116676353,"1980-2004, 3C"
2632,2,5,57.92,0.116666418,"1980-2004, 3C"
2633,2,6,57.92,0.116660208,"1980-2004, 3C"
2634,3,4,57.92,0.115855575,"1980-2004, 3C"
2635,3,5,57.92,0.115847786,"1980-2004, 3C"
2636,3,6,57.92,0.115840534,"1980-2004, 3C"
2637,4,4,57.92,0.114571063,"1980-2004, 3C"
2638,4,5,57.92,0.114562839,"1980-2004, 3C"
2639,4,6,57.92,0.114556234,"1980-2004, 3C"
2640,0,4,60.98,0.067146512,"1980-2004, 3C"
2641,0,5,60.98,0.067146459,"1980-2004, 3C"
2642,0,6,60.98,0.067146534,"1980-2004, 3C"
2643,2,4,60.98,0.065404795,"1980-2004, 3C"
2644,2,5,60.98,0.065404803,"1980-2004, 3C"
2645,2,6,60.98,0.065405369,"1980-2004, 3C"
2646,3,4,60.98,0.065234925,"1980-2004, 3C"
2647,3,5,60.98,0.065235731,"1980-2004, 3C"
2648,3,6,60.98,0.065235617,"1980-2004, 3C"
2649,4,4,60.98,0.064484498,"1980-2004, 3C"
2650,4,5,60.98,0.064483831,"1980-2004, 3C"
2651,4,6,60.98,0.064483948,"1980-2004, 3C"
2652,0,4,60.98,0.174252129,"1980-2004, 3C"
2653,0,5,60.98,0.180541148,"1980-2004, 3C"
2654,0,6,60.98,0.180541305,"1980-2004, 3C"
2655,2,4,60.98,0.177955503,"1980-2004, 3C"
2656,2,5,60.98,0.178185562,"1980-2004, 3C"
2657,2,6,60.98,0.178186154,"1980-2004, 3C"
2658,3,4,60.98,0.177863907,"1980-2004, 3C"
2659,3,5,60.98,0.17786368,"1980-2004, 3C"
2660,3,6,60.98,0.17786365,"1980-2004, 3C"
2661,4,4,60.98,0.178474014,"1980-2004, 3C"
2662,4,5,60.98,0.178473274,"1980-2004, 3C"
2663,4,6,60.98,0.178472654,"1980-2004, 3C"
2664,0,4,59,0.04690765,"1980-2004, 3C"
2665,0,5,59,0.046905112,"1980-2004, 3C"
2666,0,6,59,0.046906361,"1980-2004, 3C"
2667,2,4,59,0.045916985,"1980-2004, 3C"
2668,2,5,59,0.04591682,"1980-2004, 3C"
2669,2,6,59,0.045916465,"1980-2004, 3C"
2670,3,4,59,0.044863804,"1980-2004, 3C"
2671,3,5,59,0.045357746,"1980-2004, 3C"
2672,3,6,59,0.045357667,"1980-2004, 3C"
2673,4,4,59,0.043354317,"1980-2004, 3C"
2674,4,5,59,0.043351942,"1980-2004, 3C"
2675,4,6,59,0.043349782,"1980-2004, 3C"
2676,0,4,60.98,0.135498184,"1980-2004, 3C"
2677,0,5,60.98,0.137041058,"1980-2004, 3C"
2678,0,6,60.98,0.137041126,"1980-2004, 3C"
2679,2,4,60.98,0.135999886,"1980-2004, 3C"
2680,2,5,60.98,0.135999878,"1980-2004, 3C"
2681,2,6,60.98,0.136000354,"1980-2004, 3C"
2682,3,4,60.98,0.135387668,"1980-2004, 3C"
2683,3,5,60.98,0.135387042,"1980-2004, 3C"
2684,3,6,60.98,0.135387127,"1980-2004, 3C"
2685,4,4,60.98,0.133442667,"1980-2004, 3C"
2686,4,5,60.98,0.133439735,"1980-2004, 3C"
2687,4,6,60.98,0.133441719,"1980-2004, 3C"
2688,0,4,62.96,0.211908673,"1980-2004, 3C"
2689,0,5,62.96,0.229351863,"1980-2004, 3C"
2690,0,6,62.96,0.229351679,"1980-2004, 3C"
2691,2,4,62.96,0.221675442,"1980-2004, 3C"
2692,2,5,62.96,0.228234887,"1980-2004, 3C"
2693,2,6,62.96,0.228235019,"1980-2004, 3C"
2694,3,4,62.96,0.226083385,"1980-2004, 3C"
2695,3,5,62.96,0.227931495,"1980-2004, 3C"
2696,3,6,62.96,0.22793153,"1980-2004, 3C"
2697,4,4,62.96,0.227414593,"1980-2004, 3C"
2698,4,5,62.96,0.227414558,"1980-2004, 3C"
2699,4,6,62.96,0.227413111,"1980-2004, 3C"
2700,0,4,66.92,0.264228575,"1980-2004, 3C"
2701,0,5,66.92,0.299593308,"1980-2004, 3C"
2702,0,6,66.92,0.321007039,"1980-2004, 3C"
2703,2,4,66.92,0.282662547,"1980-2004, 3C"
2704,2,5,66.92,0.311415311,"1980-2004, 3C"
2705,2,6,66.92,0.329292887,"1980-2004, 3C"
2706,3,4,66.92,0.290220692,"1980-2004, 3C"
2707,3,5,66.92,0.314900013,"1980-2004, 3C"
2708,3,6,66.92,0.331980937,"1980-2004, 3C"
2709,4,4,66.92,0.296749826,"1980-2004, 3C"
2710,4,5,66.92,0.318177644,"1980-2004, 3C"
2711,4,6,66.92,0.334588814,"1980-2004, 3C"
2712,0,4,62.96,0.246196087,"1980-2004, 3C"
2713,0,5,62.96,0.27467625,"1980-2004, 3C"
2714,0,6,62.96,0.283224307,"1980-2004, 3C"
2715,2,4,62.96,0.262711241,"1980-2004, 3C"
2716,2,5,62.96,0.281310763,"1980-2004, 3C"
2717,2,6,62.96,0.282365711,"1980-2004, 3C"
2718,3,4,62.96,0.269117827,"1980-2004, 3C"
2719,3,5,62.96,0.282607753,"1980-2004, 3C"
2720,3,6,62.96,0.282604712,"1980-2004, 3C"
2721,4,4,62.96,0.274911537,"1980-2004, 3C"
2722,4,5,62.96,0.281475973,"1980-2004, 3C"
2723,4,6,62.96,0.281474726,"1980-2004, 3C"
2724,0,4,60.08,0.21252567,"1980-2004, 3C"
2725,0,5,60.08,0.226849179,"1980-2004, 3C"
2726,0,6,60.08,0.227050516,"1980-2004, 3C"
2727,2,4,60.08,0.221640239,"1980-2004, 3C"
2728,2,5,60.08,0.225710376,"1980-2004, 3C"
2729,2,6,60.08,0.225711837,"1980-2004, 3C"
2730,3,4,60.08,0.223559627,"1980-2004, 3C"
2731,3,5,60.08,0.225405304,"1980-2004, 3C"
2732,3,6,60.08,0.225404649,"1980-2004, 3C"
2733,4,4,60.08,0.22511888,"1980-2004, 3C"
2734,4,5,60.08,0.225412229,"1980-2004, 3C"
2735,4,6,60.08,0.225413048,"1980-2004, 3C"
2736,0,4,60.08,0.175326845,"1980-2004, 3C"
2737,0,5,60.08,0.1819445,"1980-2004, 3C"
2738,0,6,60.08,0.181944527,"1980-2004, 3C"
2739,2,4,60.08,0.179489518,"1980-2004, 3C"
2740,2,5,60.08,0.180786776,"1980-2004, 3C"
2741,2,6,60.08,0.180785676,"1980-2004, 3C"
2742,3,4,60.08,0.179800608,"1980-2004, 3C"
2743,3,5,60.08,0.179802123,"1980-2004, 3C"
2744,3,6,60.08,0.179802128,"1980-2004, 3C"
2745,4,4,60.08,0.179720093,"1980-2004, 3C"
2746,4,5,60.08,0.179247581,"1980-2004, 3C"
2747,4,6,60.08,0.179720488,"1980-2004, 3C"
2748,0,4,64.94,0.255806965,"1980-2004, 3C"
2749,0,5,64.94,0.29170224,"1980-2004, 3C"
2750,0,6,64.94,0.31355253,"1980-2004, 3C"
2751,2,4,64.94,0.275699402,"1980-2004, 3C"
2752,2,5,64.94,0.304648719,"1980-2004, 3C"
2753,2,6,64.94,0.320436355,"1980-2004, 3C"
2754,3,4,64.94,0.283607072,"1980-2004, 3C"
2755,3,5,64.94,0.308242765,"1980-2004, 3C"
2756,3,6,64.94,0.322179344,"1980-2004, 3C"
2757,4,4,64.94,0.290121938,"1980-2004, 3C"
2758,4,5,64.94,0.31118846,"1980-2004, 3C"
2759,4,6,64.94,0.323243404,"1980-2004, 3C"
2760,0,4,66.92,0.231361845,"1980-2004, 3C"
2761,0,5,66.92,0.262928428,"1980-2004, 3C"
2762,0,6,66.92,0.283408302,"1980-2004, 3C"
2763,2,4,66.92,0.246839552,"1980-2004, 3C"
2764,2,5,66.92,0.27301145,"1980-2004, 3C"
2765,2,6,66.92,0.290680387,"1980-2004, 3C"
2766,3,4,66.92,0.252665299,"1980-2004, 3C"
2767,3,5,66.92,0.276011945,"1980-2004, 3C"
2768,3,6,66.92,0.293072491,"1980-2004, 3C"
2769,4,4,66.92,0.257610179,"1980-2004, 3C"
2770,4,5,66.92,0.278710195,"1980-2004, 3C"
2771,4,6,66.92,0.29536737,"1980-2004, 3C"
2772,0,4,60.98,0.181370936,"1980-2004, 3C"
2773,0,5,60.98,0.206510986,"1980-2004, 3C"
2774,0,6,60.98,0.21479515,"1980-2004, 3C"
2775,2,4,60.98,0.195261513,"1980-2004, 3C"
2776,2,5,60.98,0.211112755,"1980-2004, 3C"
2777,2,6,60.98,0.217293135,"1980-2004, 3C"
2778,3,4,60.98,0.201279537,"1980-2004, 3C"
2779,3,5,60.98,0.213305997,"1980-2004, 3C"
2780,3,6,60.98,0.216341299,"1980-2004, 3C"
2781,4,4,60.98,0.204413741,"1980-2004, 3C"
2782,4,5,60.98,0.213635647,"1980-2004, 3C"
2783,4,6,60.98,0.215875719,"1980-2004, 3C"
2784,0,4,60.98,0.173596591,"1980-2004, 3C"
2785,0,5,60.98,0.192889517,"1980-2004, 3C"
2786,0,6,60.98,0.198680311,"1980-2004, 3C"
2787,2,4,60.98,0.185748579,"1980-2004, 3C"
2788,2,5,60.98,0.195961786,"1980-2004, 3C"
2789,2,6,60.98,0.198768065,"1980-2004, 3C"
2790,3,4,60.98,0.189144743,"1980-2004, 3C"
2791,3,5,60.98,0.196443616,"1980-2004, 3C"
2792,3,6,60.98,0.198197774,"1980-2004, 3C"
2793,4,4,60.98,0.190238175,"1980-2004, 3C"
2794,4,5,60.98,0.196404877,"1980-2004, 3C"
2795,4,6,60.98,0.1976327,"1980-2004, 3C"
2796,0,4,60.08,0.164941276,"1980-2004, 3C"
2797,0,5,60.08,0.180673374,"1980-2004, 3C"
2798,0,6,60.08,0.186433584,"1980-2004, 3C"
2799,2,4,60.08,0.174694489,"1980-2004, 3C"
2800,2,5,60.08,0.18305338,"1980-2004, 3C"
2801,2,6,60.08,0.185505168,"1980-2004, 3C"
2802,3,4,60.08,0.177003035,"1980-2004, 3C"
2803,3,5,60.08,0.18481669,"1980-2004, 3C"
2804,3,6,60.08,0.185758672,"1980-2004, 3C"
2805,4,4,60.08,0.180002681,"1980-2004, 3C"
2806,4,5,60.08,0.18527493,"1980-2004, 3C"
2807,4,6,60.08,0.185274101,"1980-2004, 3C"
2808,0,4,60.98,0.176385469,"1980-2004, 3C"
2809,0,5,60.98,0.193238099,"1980-2004, 3C"
2810,0,6,60.98,0.200188598,"1980-2004, 3C"
2811,2,4,60.98,0.186593706,"1980-2004, 3C"
2812,2,5,60.98,0.19676893,"1980-2004, 3C"
2813,2,6,60.98,0.200068832,"1980-2004, 3C"
2814,3,4,60.98,0.189632924,"1980-2004, 3C"
2815,3,5,60.98,0.198437828,"1980-2004, 3C"
2816,3,6,60.98,0.200238645,"1980-2004, 3C"
2817,4,4,60.98,0.192816331,"1980-2004, 3C"
2818,4,5,60.98,0.198945442,"1980-2004, 3C"
2819,4,6,60.98,0.199366049,"1980-2004, 3C"
2820,0,4,59,0.140644812,"1980-2004, 3C"
2821,0,5,59,0.147693157,"1980-2004, 3C"
2822,0,6,59,0.148600459,"1980-2004, 3C"
2823,2,4,59,0.144467065,"1980-2004, 3C"
2824,2,5,59,0.148164499,"1980-2004, 3C"
2825,2,6,59,0.14816406,"1980-2004, 3C"
2826,3,4,59,0.145288149,"1980-2004, 3C"
2827,3,5,59,0.147011922,"1980-2004, 3C"
2828,3,6,59,0.14701159,"1980-2004, 3C"
2829,4,4,59,0.147170831,"1980-2004, 3C"
2830,4,5,59,0.147479433,"1980-2004, 3C"
2831,4,6,59,0.147478153,"1980-2004, 3C"
2832,0,4,57.02,0.13000777,"1980-2004, 3C"
2833,0,5,57.02,0.138610281,"1980-2004, 3C"
2834,0,6,57.02,0.143351071,"1980-2004, 3C"
2835,2,4,57.02,0.135250826,"1980-2004, 3C"
2836,2,5,57.02,0.141405413,"1980-2004, 3C"
2837,2,6,57.02,0.142275621,"1980-2004, 3C"
2838,3,4,57.02,0.136304076,"1980-2004, 3C"
2839,3,5,57.02,0.142232752,"1980-2004, 3C"
2840,3,6,57.02,0.142416281,"1980-2004, 3C"
2841,4,4,57.02,0.137426163,"1980-2004, 3C"
2842,4,5,57.02,0.140756681,"1980-2004, 3C"
2843,4,6,57.02,0.140759766,"1980-2004, 3C"
2844,0,4,53.96,0.072449897,"1980-2004, 3C"
2845,0,5,53.96,0.07244961,"1980-2004, 3C"
2846,0,6,53.96,0.072448963,"1980-2004, 3C"
2847,2,4,53.96,0.071806131,"1980-2004, 3C"
2848,2,5,53.96,0.071805277,"1980-2004, 3C"
2849,2,6,53.96,0.071805597,"1980-2004, 3C"
2850,3,4,53.96,0.071716423,"1980-2004, 3C"
2851,3,5,53.96,0.071715941,"1980-2004, 3C"
2852,3,6,53.96,0.07171586,"1980-2004, 3C"
2853,4,4,53.96,0.070650194,"1980-2004, 3C"
2854,4,5,53.96,0.070650765,"1980-2004, 3C"
2855,4,6,53.96,0.070650445,"1980-2004, 3C"
2856,0,4,53.06,0.069543356,"1980-2004, 3C"
2857,0,5,53.06,0.069729155,"1980-2004, 3C"
2858,0,6,53.06,0.069728727,"1980-2004, 3C"
2859,2,4,53.06,0.069002843,"1980-2004, 3C"
2860,2,5,53.06,0.069002967,"1980-2004, 3C"
2861,2,6,53.06,0.06900044,"1980-2004, 3C"
2862,3,4,53.06,0.068734895,"1980-2004, 3C"
2863,3,5,53.06,0.06873531,"1980-2004, 3C"
2864,3,6,53.06,0.068735129,"1980-2004, 3C"
2865,4,4,53.06,0.06856966,"1980-2004, 3C"
2866,4,5,53.06,0.068569645,"1980-2004, 3C"
2867,4,6,53.06,0.068569725,"1980-2004, 3C"
2868,0,4,60.98,0.170261376,"1980-2004, 3C"
2869,0,5,60.98,0.190115682,"1980-2004, 3C"
2870,0,6,60.98,0.202730388,"1980-2004, 3C"
2871,2,4,60.98,0.180520448,"1980-2004, 3C"
2872,2,5,60.98,0.196855986,"1980-2004, 3C"
2873,2,6,60.98,0.206756515,"1980-2004, 3C"
2874,3,4,60.98,0.183075738,"1980-2004, 3C"
2875,3,5,60.98,0.198424428,"1980-2004, 3C"
2876,3,6,60.98,0.207636568,"1980-2004, 3C"
2877,4,4,60.98,0.185298088,"1980-2004, 3C"
2878,4,5,60.98,0.199039083,"1980-2004, 3C"
2879,4,6,60.98,0.208106732,"1980-2004, 3C"
2880,0,4,59,0.071801321,"1980-2004, 3C"
2881,0,5,59,0.071800474,"1980-2004, 3C"
2882,0,6,59,0.071800531,"1980-2004, 3C"
2883,2,4,59,0.069029218,"1980-2004, 3C"
2884,2,5,59,0.069031418,"1980-2004, 3C"
2885,2,6,59,0.069027521,"1980-2004, 3C"
2886,3,4,59,0.067633839,"1980-2004, 3C"
2887,3,5,59,0.067635292,"1980-2004, 3C"
2888,3,6,59,0.067633515,"1980-2004, 3C"
2889,4,4,59,0.066740946,"1980-2004, 3C"
2890,4,5,59,0.066738336,"1980-2004, 3C"
2891,4,6,59,0.06674259,"1980-2004, 3C"
2892,0,4,60.98,0.121962919,"1980-2004, 3C"
2893,0,5,60.98,0.121966769,"1980-2004, 3C"
2894,0,6,60.98,0.121966584,"1980-2004, 3C"
2895,2,4,60.98,0.119690315,"1980-2004, 3C"
2896,2,5,60.98,0.11969223,"1980-2004, 3C"
2897,2,6,60.98,0.119688825,"1980-2004, 3C"
2898,3,4,60.98,0.118413628,"1980-2004, 3C"
2899,3,5,60.98,0.118417042,"1980-2004, 3C"
2900,3,6,60.98,0.118415374,"1980-2004, 3C"
2901,4,4,60.98,0.117394906,"1980-2004, 3C"
2902,4,5,60.98,0.118313193,"1980-2004, 3C"
2903,4,6,60.98,0.117398447,"1980-2004, 3C"
2904,0,4,57.92,0.090148738,"1980-2004, 3C"
2905,0,5,57.92,0.090148663,"1980-2004, 3C"
2906,0,6,57.92,0.090148939,"1980-2004, 3C"
2907,2,4,57.92,0.087752646,"1980-2004, 3C"
2908,2,5,57.92,0.087751,"1980-2004, 3C"
2909,2,6,57.92,0.087750429,"1980-2004, 3C"
2910,3,4,57.92,0.087174773,"1980-2004, 3C"
2911,3,5,57.92,0.087177979,"1980-2004, 3C"
2912,3,6,57.92,0.087176286,"1980-2004, 3C"
2913,4,4,57.92,0.08597422,"1980-2004, 3C"
2914,4,5,57.92,0.085973935,"1980-2004, 3C"
2915,4,6,57.92,0.085977582,"1980-2004, 3C"
2916,0,4,60.08,0.048935292,"1980-2004, 3C"
2917,0,5,60.08,0.048935274,"1980-2004, 3C"
2918,0,6,60.08,0.048934892,"1980-2004, 3C"
2919,2,4,60.08,0.047266676,"1980-2004, 3C"
2920,2,5,60.08,0.047265296,"1980-2004, 3C"
2921,2,6,60.08,0.047266087,"1980-2004, 3C"
2922,3,4,60.08,0.046699771,"1980-2004, 3C"
2923,3,5,60.08,0.046703705,"1980-2004, 3C"
2924,3,6,60.08,0.046702233,"1980-2004, 3C"
2925,4,4,60.08,0.045748034,"1980-2004, 3C"
2926,4,5,60.08,0.045748274,"1980-2004, 3C"
2927,4,6,60.08,0.04575032,"1980-2004, 3C"
2928,0,4,53.96,0.033753573,"1980-2004, 3C"
2929,0,5,53.96,0.033752174,"1980-2004, 3C"
2930,0,6,53.96,0.033752466,"1980-2004, 3C"
2931,2,4,53.96,0.033099122,"1980-2004, 3C"
2932,2,5,53.96,0.033045032,"1980-2004, 3C"
2933,2,6,53.96,0.033044603,"1980-2004, 3C"
2934,3,4,53.96,0.032305392,"1980-2004, 3C"
2935,3,5,53.96,0.032359074,"1980-2004, 3C"
2936,3,6,53.96,0.032358863,"1980-2004, 3C"
2937,4,4,53.96,0.031958986,"1980-2004, 3C"
2938,4,5,53.96,0.031957437,"1980-2004, 3C"
2939,4,6,53.96,0.031957638,"1980-2004, 3C"
2940,0,4,60.08,0.130548261,"1980-2004, 3C"
2941,0,5,60.08,0.141409424,"1980-2004, 3C"
2942,0,6,60.08,0.148572565,"1980-2004, 3C"
2943,2,4,60.08,0.136747078,"1980-2004, 3C"
2944,2,5,60.08,0.144983172,"1980-2004, 3C"
2945,2,6,60.08,0.15177613,"1980-2004, 3C"
2946,3,4,60.08,0.138294151,"1980-2004, 3C"
2947,3,5,60.08,0.146448686,"1980-2004, 3C"
2948,3,6,60.08,0.152166758,"1980-2004, 3C"
2949,4,4,60.08,0.138717429,"1980-2004, 3C"
2950,4,5,60.08,0.146765811,"1980-2004, 3C"
2951,4,6,60.08,0.151996073,"1980-2004, 3C"
2952,0,4,51.98,0.072591707,"1980-2004, 3C"
2953,0,5,51.98,0.07258867,"1980-2004, 3C"
2954,0,6,51.98,0.072583171,"1980-2004, 3C"
2955,2,4,51.98,0.072230393,"1980-2004, 3C"
2956,2,5,51.98,0.072229714,"1980-2004, 3C"
2957,2,6,51.98,0.07222974,"1980-2004, 3C"
2958,3,4,51.98,0.072072786,"1980-2004, 3C"
2959,3,5,51.98,0.072071437,"1980-2004, 3C"
2960,3,6,51.98,0.072070652,"1980-2004, 3C"
2961,4,4,51.98,0.071425586,"1980-2004, 3C"
2962,4,5,51.98,0.071425882,"1980-2004, 3C"
2963,4,6,51.98,0.071424558,"1980-2004, 3C"
2964,0,4,54.86,0.020954869,"1980-2004, 3C"
2965,0,5,54.86,0.020955636,"1980-2004, 3C"
2966,0,6,54.86,0.020955372,"1980-2004, 3C"
2967,2,4,54.86,0.020542338,"1980-2004, 3C"
2968,2,5,54.86,0.020540978,"1980-2004, 3C"
2969,2,6,54.86,0.020542776,"1980-2004, 3C"
2970,3,4,54.86,0.020198605,"1980-2004, 3C"
2971,3,5,54.86,0.020253375,"1980-2004, 3C"
2972,3,6,54.86,0.020253162,"1980-2004, 3C"
2973,4,4,54.86,0.019671228,"1980-2004, 3C"
2974,4,5,54.86,0.019671262,"1980-2004, 3C"
2975,4,6,54.86,0.019617121,"1980-2004, 3C"
2976,0,4,59,0.055446484,"1980-2004, 3C"
2977,0,5,59,0.055443039,"1980-2004, 3C"
2978,0,6,59,0.055443209,"1980-2004, 3C"
2979,2,4,59,0.053442062,"1980-2004, 3C"
2980,2,5,59,0.053442514,"1980-2004, 3C"
2981,2,6,59,0.053441588,"1980-2004, 3C"
2982,3,4,59,0.051818071,"1980-2004, 3C"
2983,3,5,59,0.05181507,"1980-2004, 3C"
2984,3,6,59,0.051815115,"1980-2004, 3C"
2985,4,4,59,0.050894958,"1980-2004, 3C"
2986,4,5,59,0.0508982,"1980-2004, 3C"
2987,4,6,59,0.050896809,"1980-2004, 3C"
2988,0,4,53.06,0.08933568,"1980-2004, 3C"
2989,0,5,53.06,0.090068204,"1980-2004, 3C"
2990,0,6,53.06,0.090068227,"1980-2004, 3C"
2991,2,4,53.06,0.089733993,"1980-2004, 3C"
2992,2,5,53.06,0.089734994,"1980-2004, 3C"
2993,2,6,53.06,0.089734134,"1980-2004, 3C"
2994,3,4,53.06,0.089045212,"1980-2004, 3C"
2995,3,5,53.06,0.089045029,"1980-2004, 3C"
2996,3,6,53.06,0.08904516,"1980-2004, 3C"
2997,4,4,53.06,0.088580802,"1980-2004, 3C"
2998,4,5,53.06,0.088580792,"1980-2004, 3C"
2999,4,6,53.06,0.088580647,"1980-2004, 3C"
3000,0,4,59,0.110904553,"1980-2004, 3C"
3001,0,5,59,0.116813659,"1980-2004, 3C"
3002,0,6,59,0.116891603,"1980-2004, 3C"
3003,2,4,59,0.114070999,"1980-2004, 3C"
3004,2,5,59,0.116044905,"1980-2004, 3C"
3005,2,6,59,0.116046111,"1980-2004, 3C"
3006,3,4,59,0.115212501,"1980-2004, 3C"
3007,3,5,59,0.115773875,"1980-2004, 3C"
3008,3,6,59,0.115774001,"1980-2004, 3C"
3009,4,4,59,0.11571445,"1980-2004, 3C"
3010,4,5,59,0.115714826,"1980-2004, 3C"
3011,4,6,59,0.115714125,"1980-2004, 3C"
3012,0,4,59,0.158497937,"1980-2004, 3C"
3013,0,5,59,0.178519548,"1980-2004, 3C"
3014,0,6,59,0.189368145,"1980-2004, 3C"
3015,2,4,59,0.169647422,"1980-2004, 3C"
3016,2,5,59,0.184152412,"1980-2004, 3C"
3017,2,6,59,0.193115509,"1980-2004, 3C"
3018,3,4,59,0.172048893,"1980-2004, 3C"
3019,3,5,59,0.184995579,"1980-2004, 3C"
3020,3,6,59,0.193598613,"1980-2004, 3C"
3021,4,4,59,0.173908643,"1980-2004, 3C"
3022,4,5,59,0.185557387,"1980-2004, 3C"
3023,4,6,59,0.193966993,"1980-2004, 3C"
3024,0,4,57.02,0.039112619,"1980-2004, 3C"
3025,0,5,57.02,0.039111842,"1980-2004, 3C"
3026,0,6,57.02,0.039111147,"1980-2004, 3C"
3027,2,4,57.02,0.037701667,"1980-2004, 3C"
3028,2,5,57.02,0.037699346,"1980-2004, 3C"
3029,2,6,57.02,0.037694884,"1980-2004, 3C"
3030,3,4,57.02,0.036270236,"1980-2004, 3C"
3031,3,5,57.02,0.036269456,"1980-2004, 3C"
3032,3,6,57.02,0.036267896,"1980-2004, 3C"
3033,4,4,57.02,0.035628083,"1980-2004, 3C"
3034,4,5,57.02,0.035624427,"1980-2004, 3C"
3035,4,6,57.02,0.035627089,"1980-2004, 3C"
3036,0,4,55.94,0.07662803,"1980-2004, 3C"
3037,0,5,55.94,0.076626342,"1980-2004, 3C"
3038,0,6,55.94,0.076626278,"1980-2004, 3C"
3039,2,4,55.94,0.075767396,"1980-2004, 3C"
3040,2,5,55.94,0.075766868,"1980-2004, 3C"
3041,2,6,55.94,0.075764691,"1980-2004, 3C"
3042,3,4,55.94,0.075388302,"1980-2004, 3C"
3043,3,5,55.94,0.075387319,"1980-2004, 3C"
3044,3,6,55.94,0.075387009,"1980-2004, 3C"
3045,4,4,55.94,0.075289576,"1980-2004, 3C"
3046,4,5,55.94,0.075289866,"1980-2004, 3C"
3047,4,6,55.94,0.075289498,"1980-2004, 3C"
3048,0,4,55.94,0.104874997,"1980-2004, 3C"
3049,0,5,55.94,0.112525738,"1980-2004, 3C"
3050,0,6,55.94,0.115368333,"1980-2004, 3C"
3051,2,4,55.94,0.108955254,"1980-2004, 3C"
3052,2,5,55.94,0.115223962,"1980-2004, 3C"
3053,2,6,55.94,0.115408736,"1980-2004, 3C"
3054,3,4,55.94,0.110769527,"1980-2004, 3C"
3055,3,5,55.94,0.115326681,"1980-2004, 3C"
3056,3,6,55.94,0.115326378,"1980-2004, 3C"
3057,4,4,55.94,0.111953469,"1980-2004, 3C"
3058,4,5,55.94,0.114877662,"1980-2004, 3C"
3059,4,6,55.94,0.114875245,"1980-2004, 3C"
3060,0,4,53.96,0.094068744,"1980-2004, 3C"
3061,0,5,53.96,0.101006456,"1980-2004, 3C"
3062,0,6,53.96,0.102967642,"1980-2004, 3C"
3063,2,4,53.96,0.098314694,"1980-2004, 3C"
3064,2,5,53.96,0.102809416,"1980-2004, 3C"
3065,2,6,53.96,0.102871232,"1980-2004, 3C"
3066,3,4,53.96,0.099504452,"1980-2004, 3C"
3067,3,5,53.96,0.102192948,"1980-2004, 3C"
3068,3,6,53.96,0.102192811,"1980-2004, 3C"
3069,4,4,53.96,0.100003441,"1980-2004, 3C"
3070,4,5,53.96,0.101637977,"1980-2004, 3C"
3071,4,6,53.96,0.101637444,"1980-2004, 3C"
3072,0,4,53.96,0.079625219,"1980-2004, 3C"
3073,0,5,53.96,0.083932054,"1980-2004, 3C"
3074,0,6,53.96,0.08393199,"1980-2004, 3C"
3075,2,4,53.96,0.082073727,"1980-2004, 3C"
3076,2,5,53.96,0.083312524,"1980-2004, 3C"
3077,2,6,53.96,0.083311707,"1980-2004, 3C"
3078,3,4,53.96,0.08281514,"1980-2004, 3C"
3079,3,5,53.96,0.083010015,"1980-2004, 3C"
3080,3,6,53.96,0.083009543,"1980-2004, 3C"
3081,4,4,53.96,0.082547758,"1980-2004, 3C"
3082,4,5,53.96,0.082548142,"1980-2004, 3C"
3083,4,6,53.96,0.082548068,"1980-2004, 3C"
3084,0,4,53.06,0.080062303,"1980-2004, 3C"
3085,0,5,53.06,0.08440829,"1980-2004, 3C"
3086,0,6,53.06,0.08435529,"1980-2004, 3C"
3087,2,4,53.06,0.082422949,"1980-2004, 3C"
3088,2,5,53.06,0.084003903,"1980-2004, 3C"
3089,2,6,53.06,0.084004784,"1980-2004, 3C"
3090,3,4,53.06,0.083216592,"1980-2004, 3C"
3091,3,5,53.06,0.083703161,"1980-2004, 3C"
3092,3,6,53.06,0.083703074,"1980-2004, 3C"
3093,4,4,53.06,0.083252196,"1980-2004, 3C"
3094,4,5,53.06,0.083302882,"1980-2004, 3C"
3095,4,6,53.06,0.083251706,"1980-2004, 3C"
3096,0,4,57.02,0.092085787,"1980-2004, 3C"
3097,0,5,57.02,0.094090033,"1980-2004, 3C"
3098,0,6,57.02,0.094090352,"1980-2004, 3C"
3099,2,4,57.02,0.093000151,"1980-2004, 3C"
3100,2,5,57.02,0.093002116,"1980-2004, 3C"
3101,2,6,57.02,0.092998896,"1980-2004, 3C"
3102,3,4,57.02,0.092274132,"1980-2004, 3C"
3103,3,5,57.02,0.092277233,"1980-2004, 3C"
3104,3,6,57.02,0.092277488,"1980-2004, 3C"
3105,4,4,57.02,0.091339191,"1980-2004, 3C"
3106,4,5,57.02,0.09133851,"1980-2004, 3C"
3107,4,6,57.02,0.09143872,"1980-2004, 3C"
