,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
296,2,5,7/17/06,68,0.086535702,"1980-2004, 3C"
297,2,5,7/18/06,62.06,0.053668303,"1980-2004, 3C"
298,2,5,7/19/06,64.04,0.073272762,"1980-2004, 3C"
299,2,5,7/20/06,66.02,0.085267395,"1980-2004, 3C"
300,2,5,7/21/06,64.04,0.095274367,"1980-2004, 3C"
301,2,5,7/24/06,69.98,0.086540823,"1980-2004, 3C"
302,2,5,7/25/06,73.04,0.141498423,"1980-2004, 3C"
303,2,5,7/26/06,73.04,0.146454627,"1980-2004, 3C"
304,2,5,7/27/06,71.96,0.150604675,"1980-2004, 3C"
305,2,5,7/28/06,64.04,0.097855322,"1980-2004, 3C"
306,2,5,7/31/06,68,0.058353332,"1980-2004, 3C"
307,2,5,8/1/06,68,0.093172575,"1980-2004, 3C"
308,2,5,8/2/06,84.92,0.366981638,"1980-2004, 3C"
309,2,5,8/3/06,80.96,0.38286506,"1980-2004, 3C"
310,2,5,8/4/06,73.94,0.234768059,"1980-2004, 3C"
311,2,5,8/7/06,69.08,0.093248149,"1980-2004, 3C"
312,2,5,8/8/06,77,0.189590397,"1980-2004, 3C"
313,2,5,8/9/06,84.02,0.340408918,"1980-2004, 3C"
314,2,5,8/10/06,75.02,0.278754019,"1980-2004, 3C"
315,2,5,8/11/06,75.02,0.290127882,"1980-2004, 3C"
316,2,5,8/14/06,64.94,0.077255458,"1980-2004, 3C"
317,2,5,8/15/06,64.94,0.060326732,"1980-2004, 3C"
318,2,5,8/16/06,66.92,0.062108849,"1980-2004, 3C"
319,2,5,8/17/06,69.08,0.118904056,"1980-2004, 3C"
320,2,5,8/18/06,73.94,0.212922022,"1980-2004, 3C"
321,2,5,8/21/06,68,0.088647161,"1980-2004, 3C"
322,2,5,8/22/06,69.08,0.104191286,"1980-2004, 3C"
323,2,5,8/23/06,71.96,0.125460645,"1980-2004, 3C"
324,2,5,8/24/06,71.06,0.170417739,"1980-2004, 3C"
325,2,5,8/25/06,66.92,0.10410889,"1980-2004, 3C"
326,2,5,8/28/06,69.98,0.105504526,"1980-2004, 3C"
327,2,5,8/29/06,64.94,0.039148451,"1980-2004, 3C"
328,2,5,8/30/06,78.98,0.1366296,"1980-2004, 3C"
329,2,5,8/31/06,82.04,0.260437565,"1980-2004, 3C"
330,2,6,6/1/06,82.04,0.123301002,"1980-2004, 3C"
331,2,6,6/2/06,89.06,0.393956481,"1980-2004, 3C"
332,2,6,6/5/06,84.92,0.173925733,"1980-2004, 3C"
333,2,6,6/6/06,78.98,0.172756508,"1980-2004, 3C"
334,2,6,6/7/06,64.94,0.099529301,"1980-2004, 3C"
335,2,6,6/8/06,71.06,0.115409856,"1980-2004, 3C"
336,2,6,6/9/06,69.08,0.097178274,"1980-2004, 3C"
337,2,6,6/12/06,66.92,0.040360727,"1980-2004, 3C"
338,2,6,6/13/06,62.96,0.046209142,"1980-2004, 3C"
339,2,6,6/14/06,64.94,0.056163694,"1980-2004, 3C"
340,2,6,6/15/06,62.06,0.044093653,"1980-2004, 3C"
341,2,6,6/16/06,57.02,0.029889787,"1980-2004, 3C"
342,2,6,6/19/06,73.04,0.045308333,"1980-2004, 3C"
343,2,6,6/20/06,60.98,0.039215413,"1980-2004, 3C"
344,2,6,6/21/06,60.98,0.039564421,"1980-2004, 3C"
345,2,6,6/22/06,69.98,0.076530113,"1980-2004, 3C"
346,2,6,6/23/06,71.06,0.072146584,"1980-2004, 3C"
347,2,6,6/26/06,60.08,0.025527592,"1980-2004, 3C"
348,2,6,6/27/06,68,0.080786414,"1980-2004, 3C"
349,2,6,6/28/06,75.02,0.118176177,"1980-2004, 3C"
350,2,6,6/29/06,84.02,0.310433567,"1980-2004, 3C"
351,2,6,6/30/06,91.04,0.53001324,"1980-2004, 3C"
352,2,6,7/3/06,62.06,0.043932052,"1980-2004, 3C"
353,2,6,7/4/06,68,0.079133068,"1980-2004, 3C"
354,2,6,7/5/06,62.96,0.081465674,"1980-2004, 3C"
355,2,6,7/6/06,69.08,0.118465249,"1980-2004, 3C"
356,2,6,7/7/06,66.02,0.086901733,"1980-2004, 3C"
357,2,6,7/10/06,69.08,0.082312517,"1980-2004, 3C"
358,2,6,7/11/06,68,0.08799725,"1980-2004, 3C"
359,2,6,7/12/06,80.06,0.215324318,"1980-2004, 3C"
360,2,6,7/13/06,69.98,0.153346382,"1980-2004, 3C"
361,2,6,7/14/06,73.04,0.236854359,"1980-2004, 3C"
362,2,6,7/17/06,68,0.086535606,"1980-2004, 3C"
363,2,6,7/18/06,62.06,0.053668382,"1980-2004, 3C"
364,2,6,7/19/06,64.04,0.073272767,"1980-2004, 3C"
365,2,6,7/20/06,66.02,0.085267388,"1980-2004, 3C"
366,2,6,7/21/06,64.04,0.095274364,"1980-2004, 3C"
367,2,6,7/24/06,69.98,0.086540823,"1980-2004, 3C"
368,2,6,7/25/06,73.04,0.141498423,"1980-2004, 3C"
369,2,6,7/26/06,73.04,0.146454627,"1980-2004, 3C"
370,2,6,7/27/06,71.96,0.150604674,"1980-2004, 3C"
371,2,6,7/28/06,64.04,0.097855321,"1980-2004, 3C"
372,2,6,7/31/06,68,0.058353332,"1980-2004, 3C"
373,2,6,8/1/06,68,0.093172575,"1980-2004, 3C"
374,2,6,8/2/06,84.92,0.366981639,"1980-2004, 3C"
375,2,6,8/3/06,80.96,0.386722573,"1980-2004, 3C"
376,2,6,8/4/06,73.94,0.234760418,"1980-2004, 3C"
377,2,6,8/7/06,69.08,0.093246946,"1980-2004, 3C"
378,2,6,8/8/06,77,0.189589815,"1980-2004, 3C"
379,2,6,8/9/06,84.02,0.340408635,"1980-2004, 3C"
380,2,6,8/10/06,75.02,0.278753905,"1980-2004, 3C"
381,2,6,8/11/06,75.02,0.296738648,"1980-2004, 3C"
382,2,6,8/14/06,64.94,0.077259656,"1980-2004, 3C"
383,2,6,8/15/06,64.94,0.060327757,"1980-2004, 3C"
384,2,6,8/16/06,66.92,0.062108763,"1980-2004, 3C"
385,2,6,8/17/06,69.08,0.118903591,"1980-2004, 3C"
386,2,6,8/18/06,73.94,0.212921618,"1980-2004, 3C"
387,2,6,8/21/06,68,0.088647118,"1980-2004, 3C"
388,2,6,8/22/06,69.08,0.104191264,"1980-2004, 3C"
389,2,6,8/23/06,71.96,0.125460632,"1980-2004, 3C"
390,2,6,8/24/06,71.06,0.170417733,"1980-2004, 3C"
391,2,6,8/25/06,66.92,0.104108889,"1980-2004, 3C"
392,2,6,8/28/06,69.98,0.105504526,"1980-2004, 3C"
393,2,6,8/29/06,64.94,0.039148449,"1980-2004, 3C"
394,2,6,8/30/06,78.98,0.136629601,"1980-2004, 3C"
395,2,6,8/31/06,82.04,0.260437565,"1980-2004, 3C"
